Tarih,Sembol,Fiyat,Gunluk %,Hacim 1g,Rejim G,Rejim H,Rejim A,Cakisma,ATR %
2026-07-31,DZGYO,7.07,2.167630057803473,834189,0.44,0.99,0.68,0,3.445890051509636
2026-07-31,KNFRT,10.47,0.7699711260827725,347800,0.11,0.82,0.74,0,5.005531988347733
2026-07-31,EMKEL,18.36,0.6027397260273941,1092124,0.23,0.61,0.46,0,5.774828416000409
2026-07-31,CMBTN,1535.0,0.326797385620915,4209,0.14,0.67,1.61,0,5.12610866116442
2026-07-31,MARBL,11.93,0.8453085376162269,363442,0.27,0.59,0.71,0,3.3593455751408063
2026-07-31,MTRKS,26.42,0.916730328495042,50084,0.04,0.76,0.88,0,5.259123016984318
2026-07-31,PKART,118.9,3.75218150087261,161220,0.22,1.09,0.55,0,7.583861395906126
2026-07-31,SKYLP,262.0,-2.692664809656453,14914,0.21,1.15,0.67,0,7.197365819783111
2026-07-31,LUKSK,89.0,-1.5486725663716876,21005,0.33,0.61,0.57,0,4.159747154067279
2026-07-31,PRKME,17.04,0.2942907592701631,212973,0.1,0.29,1.75,0,5.757795305146342
2026-07-31,TGSAS,168.4,-2.4898668210770025,90845,0.43,0.78,0.76,0,5.397530225696046
2026-07-31,KRGYO,2.49,-0.3999999999999915,678392,0.1,0.47,0.86,0,2.447426901001782
2026-07-31,PAMEL,78.7,0.639386189258312,16119,0.11,0.27,1.33,0,3.818193404684552
2026-07-31,TEKTU,8.03,0.0,1014398,0.14,0.62,0.65,0,6.095749471080782
2026-07-31,MEKAG,2.88,1.4084507042253531,2246774,0.17,1.07,0.32,0,3.857884862688108
2026-07-31,BEYAZ,23.8,-0.6677796327212026,119511,0.07,1.88,0.77,0,5.768082342075869
2026-07-31,DURKN,17.88,-0.4454342984409902,367032,0.17,0.84,0.55,0,4.992569546967145
2026-07-31,PAPIL,11.66,1.127493495229842,1271183,0.14,0.62,0.99,0,5.082779434051299
2026-07-31,DURDO,4.78,1.2711864406779767,219092,0.09,0.93,0.54,0,4.039457639463491
2026-07-31,IMASM,2.5,0.4016064257028026,2671126,0.2,0.75,0.61,0,3.840996315238881
2026-07-31,DNISI,18.89,0.6393180607352211,33546,0.05,0.49,0.81,0,4.12157224090847
2026-07-31,SEKUR,12.42,3.933054393305445,1113115,0.82,0.53,0.85,0,5.9974468376314825
2026-07-31,SKYMD,14.35,0.3496503496503422,1271197,0.41,0.61,0.9,0,4.908320203620821
2026-07-31,VANGD,89.25,0.847457627118644,25463,0.17,0.7,0.62,0,5.242230411325917
2026-07-31,EDIP,33.82,-0.0591016548463449,32195,0.05,0.73,0.96,0,3.6612466620975086
2026-07-31,RUZYE,8.0,1.1378002528444988,1976121,0.18,1.62,0.76,0,5.72052339614479
2026-07-31,MARTI,1.46,0.6896551724137937,5506714,0.09,1.24,0.4,0,5.613979411317778
2026-07-31,KLMSN,27.44,0.3657644476956891,70548,0.11,0.41,0.85,0,3.663564003792086
2026-07-31,ARENA,21.42,0.280898876404505,187199,0.13,1.03,0.32,0,5.764848591854248
2026-07-31,SNICA,3.54,0.8547008547008619,2654258,0.13,0.43,1.85,0,4.6114213219144204
2026-07-31,LRSHO,2.81,1.4440433212996402,1623541,0.07,1.18,0.64,0,4.214278303898973
2026-07-31,ANGEN,9.43,0.3191489361702059,222769,0.12,0.34,0.77,0,3.5054972487076883
2026-07-31,OZRDN,27.54,-1.8531717747683525,59548,0.22,0.82,0.65,0,8.051529921489744
2026-07-31,DERHL,10.43,0.7729468599033823,1313198,0.39,0.76,0.59,0,3.951253326594067
2026-07-31,FORMT,1.78,0.0,1915589,0.1,0.77,0.53,0,3.3827518417141884
2026-07-31,EGSER,2.77,-0.3597122302158196,395818,0.13,0.83,0.77,0,4.433340050699646
2026-07-31,OZGYO,2.1,1.4492753623188528,3883081,0.06,2.06,1.32,0,5.451985864631131
2026-07-31,KRSTL,10.24,-1.0628019323671445,473338,0.14,0.93,0.42,0,3.150706126165208
2026-07-31,ICUGS,5.56,-2.626970227670759,3088368,0.15,1.0,0.61,0,7.367364061263794
2026-07-31,UNLU,11.1,-1.3333333333333366,113046,0.09,0.45,1.18,0,3.860046445109422
2026-07-31,MAKTK,9.78,0.6172839506172707,698913,0.22,0.72,0.76,0,4.889110677782447
2026-07-31,BIZIM,23.44,-1.5126050420168042,82877,0.35,0.52,0.94,0,3.224798272929753
2026-07-31,AGYO,7.23,-0.5502063273727531,12760,0.03,1.22,0.64,0,4.224161684867576
2026-07-31,DERIM,34.54,0.4069767441860482,124468,0.51,0.71,0.68,0,4.005958471825924
2026-07-31,OBASE,39.8,-2.163225172074736,119989,0.08,1.35,1.15,1,6.823975202686112
2026-07-31,FRIGO,2.11,-1.8604651162790715,3661424,0.08,0.61,1.43,1,5.755212498084599
2026-07-31,BLCYT,19.62,1.0298661174047337,120572,0.09,0.42,0.6,0,5.178877390905361
2026-07-31,GSDDE,11.99,-0.8271298593879209,602846,0.11,0.55,0.98,0,6.999008560254041
2026-07-31,SELVA,1.71,-0.5813953488372098,3403707,0.07,1.15,0.57,0,4.362737584716789
2026-07-31,MAKIM,16.04,0.1248439450686615,102116,0.07,0.25,1.14,0,4.689223191252094
2026-07-31,CONSE,2.33,0.4310344827586306,1317977,0.09,1.42,0.71,0,4.113959226767106
2026-07-31,RUBNS,22.3,2.1998166819431733,662490,0.2,1.2,0.52,0,6.090283097508187
2026-07-31,GLRYH,3.0,0.671140939597316,816922,0.08,0.72,0.89,0,3.883393030747688
2026-07-31,SUMAS,286.25,-5.450041288191578,1225,0.38,0.75,0.67,0,5.490101483754221
2026-07-31,ULUFA,1.69,3.680981595092028,18096324,0.46,1.34,0.81,0,4.743390625103106
2026-07-31,ISBIR,63.5,-4.940119760479038,2920,0.13,0.91,0.76,0,3.3840290092784238
2026-07-31,DMSAS,8.38,-0.7109004739336342,96537,0.02,0.9,1.46,0,4.265802026746752
2026-07-31,PENGD,9.44,0.7470651013874097,356898,0.13,0.8,0.25,0,4.264081517430193
2026-07-31,MARKA,77.5,-0.641025641025641,23044,0.04,0.59,0.33,0,6.621645080042497
2026-07-31,TLMAN,77.65,-0.2569043031470631,38504,0.17,0.86,0.93,0,3.420826108371444
2026-07-31,CUSAN,22.86,0.2631578947368365,83994,0.04,2.01,0.83,0,5.615998292493648
2026-07-31,KFEIN,8.22,0.7352941176470649,403152,0.08,0.88,0.61,0,4.666524402992142
2026-07-31,BRMEN,17.99,0.0,850,0.0,0.49,1.24,1,6.083081562699271
2026-07-31,A1YEN,2.65,0.0,2450734,0.17,0.8,0.39,0,4.340251881133443
2026-07-31,DOFER,27.94,-0.2142857142857097,54014,0.12,0.79,0.47,0,3.5232586925613383
2026-07-31,IHLGM,1.58,1.2820512820512833,3357627,0.22,0.58,0.83,0,3.3828561128813965
2026-07-31,SKTAS,3.15,1.6129032258064455,2303416,0.18,0.5,1.09,0,5.773844529633542
2026-07-31,BRKO,10.99,-0.1816530426884611,34173,0.07,0.75,0.96,0,3.742559426150934
2026-07-31,AVGYO,13.15,-3.8742690058479488,922726,0.25,1.73,0.97,0,8.796098465110427
2026-07-31,EUHOL,10.02,-0.7920792079207928,40486,0.09,0.77,0.71,0,2.204612446476943
2026-07-31,RTALB,3.04,0.9966777408637956,3209711,0.15,0.54,0.68,0,4.518026254762235
2026-07-31,KRPLS,8.54,-0.697674418604657,388065,0.14,1.23,0.75,0,4.093197933503559
2026-07-31,AVHOL,39.3,-1.8481518481518533,352262,0.14,1.19,0.96,0,5.368300451640052
2026-07-31,EYGYO,2.14,1.4218009478673106,1024196,0.07,0.95,0.64,0,5.475465064745351
2026-07-31,BNTAS,6.17,1.9834710743801671,927305,0.33,0.82,0.66,0,2.6602114629130225
2026-07-31,VRGYO,1.78,0.0,540436,0.05,0.71,0.56,0,3.143423461481629
2026-07-31,YKSLN,2.87,-1.0344827586206828,1295939,0.22,0.77,0.76,0,4.329471788993732
2026-07-31,YYAPI,0.85,0.0,211457,0.05,0.97,0.45,0,3.546691970522738
2026-07-31,GLBMD,12.04,0.5008347245408908,31658,0.16,0.34,1.17,0,5.308081882634793
2026-07-31,PRDGS,6.92,-1.142857142857144,1119073,0.11,1.75,0.72,0,6.454241587607731
2026-07-31,DENGE,2.28,0.0,1936177,0.12,0.66,1.03,0,4.603230199897077
2026-07-31,MEPET,18.29,-1.348435814455232,61859,0.16,1.17,0.58,0,5.743806156915822
2026-07-31,ZEDUR,7.85,1.8158236057068704,521962,0.24,0.65,0.67,0,4.467638865595522
2026-07-31,ACSEL,125.6,0.8835341365461802,32676,0.12,1.08,0.48,0,5.162580949735062
2026-07-31,TUCLK,3.71,0.8152173913043425,813851,0.09,1.41,0.46,0,3.2977107436720576
2026-07-31,ETILR,5.5,0.0,1578311,0.14,0.87,0.64,0,7.631341623284463
2026-07-31,RNPOL,2.2,0.4566210045662206,332023,0.15,0.67,0.52,0,6.027673518227875
2026-07-31,OTTO,173.6,1.5204678362573063,45091,0.12,0.79,0.84,0,6.58476828903864
2026-07-31,GEDZA,27.4,0.6612784717119755,33700,0.07,0.76,0.29,0,3.589625091272075
2026-07-31,OSTIM,1.61,1.8987341772151916,1008221,0.08,0.34,1.02,0,4.210512153604378
2026-07-31,FADE,15.2,1.3333333333333286,541577,0.24,0.84,0.72,0,4.391014995281929
2026-07-31,TRILC,1.22,1.6666666666666683,118154,0.01,0.91,0.15,0,6.086055783170253
2026-07-31,BMSCH,12.38,0.3241491085899589,64127,0.05,0.77,0.66,0,4.312517955778183
2026-07-31,SANEL,65.6,0.1526717557251821,12729,0.06,0.41,0.97,0,7.897082020997262
2026-07-31,NIBAS,3.93,6.7934782608695645,13904019,2.07,0.87,0.34,1,4.708378081164874
2026-07-31,TDGYO,16.53,-2.8789659224441744,363356,0.36,0.78,0.93,0,5.604947472392806
2026-07-31,MERKO,1.36,0.0,4763104,0.13,0.74,0.51,0,4.672632544605795
2026-07-31,HKTM,10.8,0.2785515320334367,358067,0.09,0.62,0.71,0,4.695445203110152
2026-07-31,PSDTC,143.9,2.7857142857142896,401540,0.95,1.25,2.17,2,6.114507611467661
2026-07-31,YAYLA,20.92,0.4803073967339165,153334,0.14,0.61,0.69,0,5.387431942837271
2026-07-31,BAYRK,4.17,0.4819277108433632,835598,0.08,0.76,0.61,0,5.064241576720334
2026-07-31,ARZUM,1.69,-1.1695906432748548,5111940,0.29,0.82,0.6,0,5.364217059920104
2026-07-31,BALAT,71.0,-1.5256588072121977,2448,0.08,0.53,0.98,0,4.030580795682303
2026-07-31,AVOD,3.72,0.540540540540541,436162,0.11,0.59,0.41,0,4.1998578150398505
2026-07-31,EPLAS,5.33,2.303262955854129,2985366,0.61,1.32,0.65,0,5.25597242170989
2026-07-31,IZINV,55.9,-0.1785714285714311,26244,0.09,0.6,0.79,0,4.367660625127874
2026-07-31,SODSN,8.0,-0.6211180124223691,7246,0.11,0.86,0.67,0,2.41305380769265
2026-07-31,CEOEM,22.04,1.1937557392102756,71371,0.05,0.32,1.03,0,6.367670192276139
2026-07-31,VKING,22.76,-0.0877963125548708,68921,0.14,0.8,0.62,0,4.259219733197166
2026-07-31,IHGZT,1.2,0.8403361344537823,707814,0.06,0.49,1.03,0,3.3925553825936907
2026-07-31,SEYKM,4.67,-0.6382978723404308,465814,0.18,0.78,1.04,0,6.455907781372529
2026-07-31,ATSYH,116.0,-0.8547008547008548,1163,0.02,0.79,1.16,1,4.602899389541914
2026-07-31,SEKFK,4.94,2.2774327122153277,123475,0.09,1.62,0.8,0,4.153127514899058
2026-07-31,FLAP,9.96,0.5045408678102997,151165,0.21,0.64,0.67,0,5.76766278202423
2026-07-31,HATEK,13.84,-5.978260869565222,4821954,0.94,1.86,0.75,0,6.322429783187725
2026-07-31,DESPC,39.7,-0.2011060834590203,155912,0.06,1.9,1.25,0,8.415074535668587
2026-07-31,EMNIS,152.1,3.751705320600273,646,0.13,0.89,0.56,0,2.9073700649855563
2026-07-31,ORCAY,3.73,-0.5333333333333339,226897,0.17,0.72,0.55,0,5.043164692760136
2026-07-31,MMCAS,61.95,-3.953488372093019,255,0.02,0.87,0.56,0,5.797532844885719
2026-07-31,OYAYO,42.26,-0.6582040432534113,9969,0.24,0.58,0.56,0,4.782163108070832
2026-07-31,ERSU,23.76,0.7633587786259681,47431,0.12,1.16,0.57,0,5.009510268769962
2026-07-31,YONGA,51.6,5.6078591895210845,647,0.03,1.03,0.96,0,2.7487917423934616
2026-07-31,COSMO,117.0,-0.847457627118644,11240,0.26,0.86,0.73,0,5.7620353774126265
2026-07-31,SILVR,2.26,1.345291479820619,517363,0.3,0.78,0.78,0,4.075845321164278
2026-07-31,YESIL,1.22,0.8264462809917362,4291026,0.13,1.49,0.44,0,4.364731747705769
2026-07-31,HUBVC,2.79,0.3597122302158357,304616,0.13,0.96,0.75,0,6.663061564428401
2026-07-31,EUKYO,12.75,-0.5460218408736371,342442,0.33,0.73,1.02,0,4.911678670815466
2026-07-31,ETYAT,12.45,-1.0333863275039807,35000,0.07,0.68,0.87,0,5.280806902535847
2026-07-31,SMART,23.42,0.8613264427218038,180644,0.07,1.0,0.64,0,6.491306468726799
2026-07-31,RODRG,24.96,-1.18764845605701,178805,0.93,1.01,0.5,0,5.542693187540623
2026-07-31,VKFYO,23.9,0.3358522250209836,20501,0.12,0.55,0.8,0,5.138565996734253
2026-07-31,KRTEK,19.65,-1.750000000000007,40552,0.43,0.98,0.44,0,3.997521530518402
2026-07-31,BRKSN,7.34,-0.9446693657220012,46201,0.17,0.69,0.51,0,2.757200667307945
2026-07-31,IHEVA,1.96,0.0,208026,0.23,0.46,0.85,0,2.7483690878614824
2026-07-31,EKIZ,69.15,-0.0722543352601114,2355,0.17,0.82,0.87,0,3.751055038620213
2026-07-31,OYLUM,7.62,1.195219123505974,10569,0.04,0.57,0.48,0,4.110235713373167
2026-07-31,IDGYO,3.91,-2.0050125313283225,111471,0.06,0.88,0.66,0,8.850397717902554
2026-07-31,MZHLD,5.41,-0.5514705882352987,250860,0.98,0.88,0.69,0,3.377767404775707
2026-07-31,SAMAT,5.33,2.1072796934865963,65830,0.06,0.41,1.02,0,5.4452567960447285
2026-07-31,AKYHO,2.26,-0.4405286343612437,181863,0.16,0.78,0.7,0,3.239497754239734
2026-07-31,IHYAY,1.23,-0.8064516129032264,389023,0.16,0.3,0.84,0,4.200365885151224
2026-07-31,ULAS,21.38,-0.5581395348837256,67873,0.44,0.82,0.35,0,4.11544042024775
2026-07-31,GRNYO,13.41,0.149365197908884,244725,0.74,1.31,0.57,0,5.01016130474361
2026-07-31,MEGAP,1.76,0.0,129363,0.13,0.95,0.63,0,2.638426888357844
2026-07-31,ATAGY,10.29,1.2795275590551085,176946,0.96,1.02,0.81,0,4.1091744815673295
2026-07-31,ATLAS,7.16,1.704545454545456,94922,0.1,0.79,0.8,0,5.018306627600051
2026-07-31,MTRYO,9.09,1.7917133258678628,54251,0.27,0.56,0.9,0,4.268768951375479
2026-07-31,CASA,68.85,4.3181818181818095,816,0.03,1.02,1.03,0,4.202223208960392
2026-07-31,EUYO,4.96,-0.9980039920159646,222717,0.23,0.81,1.12,0,6.157343346531265
2026-07-31,DIRIT,23.98,4.716157205240183,16059,0.14,1.36,0.84,1,5.263286448881192
2026-07-31,KARCL,38.5,,3999737,,,,0,
2026-07-31,BETAE,78.35,-0.8227848101265894,4225862,0.1,,,0,9.219290988614729
2026-07-31,ALTIN,67.74,-0.5432388782851336,1492597,0.16,0.91,0.83,0,1.921051592458512
2026-07-31,ORZAX,101.3,0.0988142292490062,1514790,0.05,,,0,8.403514801717025
2026-07-31,AAGYO,12.57,-0.238095238095233,1345465,0.13,0.89,0.55,0,4.06912085945796
2026-07-31,MASFN,43.94,-3.766973280770913,14786713,,,,0,
2026-07-31,ENPRA,57.25,0.0,10597,0.2,0.77,0.68,0,2.521164906591399
2026-07-31,EKIM,19.01,-0.7828810020876752,3405062,0.1,,,0,8.741467203850055
2026-08-03,ASELS,339.0,-0.9495982468955442,12555698,0.35,0.88,1.28,0,4.633628566759731
2026-08-03,QNBTR,205.0,-0.966183574879227,2957,0.19,0.82,0.66,0,2.1551649928788033
2026-08-03,HEDEF,324.25,6.573541495480691,674199,0.33,0.8,0.63,0,5.252197036841205
2026-08-03,TUPRS,291.5,-1.2701100762066047,8647273,0.33,0.95,0.85,0,3.5188461774430655
2026-08-03,DSTKF,1639.0,-3.7580739870816204,256313,0.13,1.81,1.12,0,11.493823981116305
2026-08-03,GARAN,126.8,2.7552674230145797,26485475,0.83,1.13,0.93,0,2.831448196504529
2026-08-03,ENKAI,87.15,-0.5136986301369734,3263044,0.32,0.87,1.02,0,2.8022849063489543
2026-08-03,KCHOL,194.4,-1.2696800406297613,10749393,0.61,0.92,0.94,0,2.807663666917465
2026-08-03,BIMAS,380.5,-2.498398462524023,5174732,0.56,0.91,1.04,0,3.18867784046171
2026-08-03,THYAO,318.5,1.4331210191082804,19845597,0.45,0.9,1.04,0,2.870947642772804
2026-08-03,AKBNK,66.1,4.258675078864347,116001474,0.81,1.14,0.96,0,3.5429572074428983
2026-08-03,KTLEV,46.42,-70.16709511568124,20490825,0.62,1.27,0.67,0,39.71971479288958
2026-08-03,ASTOR,293.25,-0.7614213197969544,6652381,0.24,0.82,0.86,0,5.524685868592845
2026-08-03,EREGL,41.76,-1.8335684062059265,45659902,0.43,0.84,0.81,0,3.680513258091726
2026-08-03,VAKBN,30.2,3.3538672142368253,19957891,0.65,0.82,0.8,0,3.1635301070257014
2026-08-03,FROTO,79.5,-0.749063670411978,8056245,0.35,1.08,0.91,0,2.7128268406492997
2026-08-03,OZATD,3860.0,-0.5154639175257731,49766,0.07,0.76,0.88,0,5.73806459027806
2026-08-03,YKBNK,34.06,3.9682539682539812,129601178,0.51,1.11,1.22,0,3.6608727720210834
2026-08-03,ODINE,2630.0,5.2,199417,0.39,1.11,0.78,0,6.42151639899833
2026-08-03,HALKB,37.94,1.3354700854700856,16816666,0.42,0.88,0.86,0,3.826374361215264
2026-08-03,CCOLA,89.0,-2.2515101592531543,1087100,0.2,0.96,0.96,0,3.5785623323798754
2026-08-03,TCELL,101.2,1.250625312656328,11388943,0.4,1.18,1.11,0,3.0283674038960475
2026-08-03,TTKOM,52.35,2.6470588235294144,13706880,0.35,1.1,1.32,0,3.4004839077148437
2026-08-03,SAHOL,85.8,1.538461538461535,16107395,0.52,1.0,0.95,0,2.796713009928536
2026-08-03,ISDMR,53.55,-0.3720930232558192,432831,0.26,1.11,0.38,0,4.684525062789842
2026-08-03,TRALT,44.22,0.13586956521739646,37182794,0.2,1.38,1.06,0,5.861359452732611
2026-08-03,TOASO,270.25,-0.8256880733944955,1453756,0.31,1.11,1.14,0,4.34252965671462
2026-08-03,INVES,723.5,1.047486033519553,16398,0.47,0.32,0.7,0,3.976653249786134
2026-08-03,GUBRF,403.75,1.3174404015056462,1649542,0.84,0.78,1.15,0,4.188790823787797
2026-08-03,SELEC,212.3,-0.3286384976525768,880741,0.14,1.82,1.22,1,8.275434019729204
2026-08-03,SASA,2.49,0.8097165991902842,560529551,0.17,1.07,0.77,0,4.719843775896043
2026-08-03,AEFES,21.92,0.1828153564899575,14198070,0.37,1.07,0.86,0,3.3466494686807504
2026-08-03,ENJSA,109.2,0.2754820936639092,1275237,0.33,1.43,0.79,1,3.1294049709382876
2026-08-03,TERA,181.8,1.0000000000000062,9953295,0.86,0.79,1.08,0,4.313813288143729
2026-08-03,TURSG,6.2,-1.4308426073131935,26305582,0.41,0.97,0.86,0,3.4186834298182456
2026-08-03,SISE,42.08,0.8145663632007577,18186172,0.5,0.83,0.76,0,2.8476515910282143
2026-08-03,QNBFK,49.2,0.0,2881,0.07,0.43,1.23,0,5.738702621658663
2026-08-03,KLRHO,74.15,1.1596180081855505,640940,0.22,0.72,0.52,0,6.39820501308084
2026-08-03,AKSEN,93.05,-1.1683483802443,2461765,0.22,1.26,1.12,1,5.5870515830652705
2026-08-03,MGROS,615.0,-1.6786570743405276,1067762,0.48,0.99,1.0,0,3.248929630093388
2026-08-03,MAGEN,36.04,-2.330623306233061,2236278,0.18,0.69,1.16,1,5.8729808249006625
2026-08-03,KENT,316.75,0.23734177215189875,783,0.15,1.24,0.73,0,1.8249646133082058
2026-08-03,PASEU,153.8,-0.7741935483870894,1691207,0.13,0.97,0.78,0,6.1723501337695375
2026-08-03,OYAKC,20.44,0.6896551724137958,4824606,0.23,1.33,0.88,0,3.2539618376882657
2026-08-03,TAVHL,277.5,2.1159153633854646,1630674,0.42,1.2,0.94,1,3.4202089539537557
2026-08-03,TEHOL,48.18,0.37499999999999944,15342351,0.42,0.93,0.4,0,2.629598282812996
2026-08-03,TRGYO,93.65,-0.1066666666666606,304757,0.32,0.72,0.8,0,2.3365997385871853
2026-08-03,KLNMA,8.98,-0.4434589800443364,20795,0.07,1.0,0.99,0,3.3223645407189446
2026-08-03,ZRGYO,18.78,0.42780748663102597,312718,0.27,0.41,0.4,0,3.138319849378667
2026-08-03,AHGAZ,33.08,-1.1356843992827332,897799,0.4,0.41,0.82,0,3.8585652016285206
2026-08-03,AGHOL,35.34,-0.4507042253521031,1808007,0.48,0.88,0.86,0,3.3272319772313868
2026-08-03,UFUK,1766.0,-0.5630630630630631,7722,0.36,0.9,0.73,0,4.7360716121344915
2026-08-03,IEYHO,167.4,-0.05970149253731004,1088510,0.12,0.85,1.16,1,2.2245771311680715
2026-08-03,ENERY,9.19,-0.21715526601521548,4369723,0.14,0.43,1.2,0,3.698859051956148
2026-08-03,RALYH,235.6,-2.4430641821946195,634736,0.19,0.72,1.3,1,6.7633873478305055
2026-08-03,LIDER,89.2,-8.371854134565991,9422177,0.99,1.77,1.92,0,8.340311307956421
2026-08-03,MPARK,404.0,-0.24691358024691357,113713,0.16,1.21,0.85,0,2.9244520662290086
2026-08-03,PGSUS,156.1,2.0261437908496696,7168919,0.69,0.97,0.86,0,2.86548811586551
2026-08-03,RYGYO,39.36,2.7676240208877347,1612099,0.43,1.83,0.8,1,4.205730426444564
2026-08-03,BRSAN,524.5,0.5752636625119847,400486,0.28,0.93,0.67,0,4.273194126512591
2026-08-03,PEKGY,14.71,-0.13577732518669094,13428725,0.1,0.98,0.68,0,2.3642769432956743
2026-08-03,GUNDG,1555.0,-9.95946728430805,62445,0.27,0.7,0.64,0,10.155181793257368
2026-08-03,RGYAS,199.7,-0.34930139720559733,270843,0.23,0.92,0.58,0,2.303199320496275
2026-08-03,ARCLK,97.05,-0.20565552699229084,348654,0.21,0.98,0.79,0,2.4365905113971564
2026-08-03,LYDHO,185.9,-0.3217158176943669,102523,0.23,1.06,0.89,0,2.904808352525127
2026-08-03,DMLKT,6.02,0.16638935108152725,2917011,0.54,0.96,0.71,0,0.5998247845918001
2026-08-03,BIGEN,106.0,-4.504504504504505,1573928,0.11,1.86,0.5,0,10.685743296369392
2026-08-03,TABGD,242.0,-0.45248868778280316,239924,0.23,0.69,1.59,1,3.4432684834523775
2026-08-03,AKFIS,91.5,-0.326797385620912,631731,0.24,0.59,0.73,0,5.3832408892984285
2026-08-03,AYGAZ,260.25,-1.69971671388102,274068,0.19,1.16,1.18,1,3.953446572096306
2026-08-03,BSOKE,34.88,-1.912260967379077,398727,0.11,1.08,0.76,0,4.50118518526505
2026-08-03,EUPWR,86.05,1.1163337250293806,1959115,0.09,0.98,0.76,0,6.336977944800373
2026-08-03,TRHOL,1813.0,-2.2114347357065802,15645,0.06,1.05,1.25,1,5.774011352252912
2026-08-03,KRDMA,42.2,-0.6591337099811536,1314828,0.13,0.9,0.81,0,4.5228861598878005
2026-08-03,TKFEN,155.4,0.5825242718446638,672227,0.16,0.88,0.64,0,3.906156263724727
2026-08-03,ANSGR,27.14,-0.22058823529411295,795211,0.17,1.22,0.72,1,2.6737411147403916
2026-08-03,CVKMD,37.62,-0.5288207297726146,2251711,0.17,0.99,0.56,0,4.895159448369787
2026-08-03,ISMEN,34.66,0.3474232773595757,1638650,0.32,0.92,0.66,0,2.4195984308176075
2026-08-03,AKSA,12.76,-1.8461538461538478,10121896,0.43,1.02,0.83,0,3.626839074859358
2026-08-03,YGGYO,213.6,0.9929078014184369,26388,0.3,0.6,0.44,0,3.275834949071712
2026-08-03,ANHYT,116.5,1.3043478260869565,755619,0.51,1.62,0.88,1,2.9624258755911956
2026-08-03,PETKM,18.93,-0.9937238493723916,29120511,0.31,1.08,0.81,0,4.60314756150798
2026-08-03,TRMET,122.8,-1.3654618473895606,2879947,0.53,1.01,0.99,0,5.218445747987597
2026-08-03,GLRMK,150.3,0.5351170568561949,747031,0.23,1.05,0.4,0,3.5862573225885668
2026-08-03,ARMGD,188.7,4.658901830282849,390168,0.26,0.97,0.87,0,5.397181946931549
2026-08-03,BRYAT,1703.0,-0.3510825043885313,14530,0.38,0.89,0.56,0,3.1208016487739645
2026-08-03,ECILC,66.95,-1.9765739385065804,1793814,0.63,0.82,0.65,0,3.752237054989297
2026-08-03,AKCNS,236.0,-0.42194092827004215,83323,0.35,0.35,0.83,0,2.8556913257464034
2026-08-03,EFOR,19.18,-7.521697203471548,31000605,0.36,0.86,0.69,0,6.030409042459811
2026-08-03,RYSAS,22.58,1.7117117117117073,1428834,0.1,2.22,0.6,1,6.114459484962383
2026-08-03,AGESA,241.6,-0.5351996706463612,51939,0.4,0.79,0.71,0,2.597627517482333
2026-08-03,ALKLC,402.5,1.5132408575031526,124417,0.14,0.65,0.81,0,2.8123360204643957
2026-08-03,CIMSA,45.12,0.6244424620874086,2558324,0.28,1.1,1.12,0,3.285138686281279
2026-08-03,TBORG,133.5,2.613374327440435,79120,0.45,1.13,0.89,0,3.1694853477111975
2026-08-03,GENIL,9.42,1.072961373390554,10403406,0.31,0.8,0.71,0,4.187929623349265
2026-08-03,MOGAN,17.54,3.2979976442873893,7011388,0.28,0.75,0.89,0,5.725196255357865
2026-08-03,ALARK,101.1,0.09900990099009338,826552,0.26,0.73,0.69,0,3.5242499411323096
2026-08-03,TTRAK,409.0,-0.7883565797453002,32150,0.25,0.93,0.74,0,2.120600775938429
2026-08-03,DOAS,188.5,-0.9978991596638684,305112,0.4,0.91,0.55,0,2.3413763297339543
2026-08-03,DOHOL,20.7,-1.0516252390057477,1254698,0.11,1.07,0.87,0,3.6108943247645553
2026-08-03,CWENE,33.36,-1.8823529411764721,6852518,0.14,1.0,1.16,0,5.951352918461398
2026-08-03,OTKAR,296.0,-2.9508196721311477,399085,0.78,0.48,1.16,0,3.770230990001986
2026-08-03,GRSEL,358.25,0.6320224719101123,78995,0.1,1.35,1.0,1,3.4823408433731844
2026-08-03,VERUS,519.0,0.6789524733268671,11024,0.13,0.47,1.22,0,5.348165486669569
2026-08-03,CLEBI,1460.0,1.178101178101178,9379,0.35,0.92,0.54,0,2.8305508176294496
2026-08-03,GESAN,75.25,0.6688963210702341,1232310,0.08,1.67,0.57,0,5.565299355928606
2026-08-03,ECZYT,311.0,-1.4263074484944533,165226,0.25,1.38,0.85,0,5.516500124740463
2026-08-03,YEOTK,38.46,-1.3846153846153824,2947627,0.07,1.36,0.64,1,7.158015086286635
2026-08-03,SARAE,77.25,5.388813096862214,30642099,0.96,,,0,
2026-08-03,NUHCM,218.7,0.9229349330872174,5128,0.15,0.58,0.36,0,2.3571306263726446
2026-08-03,ANELE,118.9,-1.7355371900826402,447298,0.05,1.54,1.08,0,9.202415881114767
2026-08-03,ULKER,87.25,1.1008111239860983,2209010,0.42,0.96,0.87,0,2.598200954647441
2026-08-03,GLYHO,16.68,2.457002457002448,1158510,0.44,0.8,0.51,0,3.0270626449408016
2026-08-03,BASGZ,44.28,-0.2702702702702645,67761,0.21,0.95,0.71,0,3.3317217516787503
2026-08-03,GRTHO,241.5,-1.749389747762413,204527,0.18,0.92,0.95,0,5.094681372270357
